@relation HandActions

@attribute PlayerAction {f,k,c,b1,b2,b3}
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
f,88,1,1,b2,b2,true,2,2,0,fp,2
k,12,1,0,b2,c2,false,0,1,2,fp,1
f,80,1,1,k,b2,false,0,1,2,fp,2
f,88,1,1,b2,b2,true,1,2,0,fp,2
k,14,1,0,b2,c2,false,1,2,0,fp,1
f,88,1,1,k,b2,false,1,2,0,fp,2
f,88,1,1,b2,b2,true,2,2,2,fp,2
k,16,1,0,b2,c2,false,3,1,3,fp,1
f,95,1,1,k,b2,false,3,1,3,fp,2
f,43,0,1,k,b2,true,1,3,0,fp,1
b2,16,2,0,b2,c2,false,2,2,2,fp,2
b2,46,3,0,b2,c2,false,3,2,3,tn,3
f,88,1,1,b2,b2,true,1,1,0,fp,2
k,4,0,0,k,k,false,2,1,0,fp,0
f,43,0,1,k,b2,false,2,1,0,fp,1
f,88,1,1,b2,b2,true,2,2,2,fp,2
k,4,0,0,k,k,false,1,1,2,fp,0
c,43,0,1,k,b2,false,1,1,2,fp,1
k,82,0,1,c2,b2,false,2,2,2,tn,1
f,441,0,2,k,b3,false,2,2,2,tn,2
f,88,1,1,b2,b2,true,2,1,0,fp,2
k,4,0,0,k,k,false,3,2,3,fp,0
f,43,0,1,k,b2,false,3,2,3,fp,1
f,88,1,1,b2,b2,true,0,2,0,fp,2
k,4,0,0,k,k,false,2,2,0,fp,0
f,43,0,1,k,b2,false,2,2,0,fp,1
f,88,1,1,b2,b2,true,1,2,0,fp,2
k,14,1,0,b2,c2,false,1,2,2,fp,1
f,88,1,1,k,b2,false,1,2,2,fp,2
c,88,1,1,b2,b2,true,0,2,0,fp,2
f,481,1,2,c2,b3,true,1,3,0,tn,3
k,14,1,0,b2,c2,false,1,1,0,fp,1
f,88,1,1,k,b2,false,1,1,0,fp,2
f,80,1,1,b2,b2,true,1,1,0,fp,2
k,12,1,0,b2,c2,false,1,2,0,fp,1
f,406,1,1,k,b3,false,1,2,0,fp,2
f,402,0,1,k,b3,true,1,1,0,fp,1
k,4,0,0,k,k,false,0,3,2,fp,0
f,402,0,1,k,b3,false,0,3,2,fp,1
f,405,1,1,b2,b3,true,3,2,3,fp,2
k,4,0,0,k,k,false,1,1,0,fp,0
f,402,0,1,k,b3,false,1,1,0,fp,1
f,405,1,1,b2,b3,true,2,2,2,fp,2
k,4,0,0,k,k,false,1,2,0,fp,0
f,402,0,1,k,b3,false,1,2,0,fp,1
f,405,1,1,b2,b3,true,0,1,2,fp,2
k,4,0,0,k,k,false,1,1,0,fp,0
f,402,0,1,k,b3,false,1,1,0,fp,1
f,402,0,1,k,b3,true,1,1,2,fp,1
k,4,0,0,k,k,false,2,1,0,fp,0
f,16,0,1,k,b2,false,2,1,0,fp,1
f,16,0,1,k,b2,true,2,2,0,fp,1
b1,4,1,0,k,k,false,1,1,0,fp,1
c,32,1,1,b1,b2,false,1,1,0,fp,2
k,56,1,1,c2,b2,false,1,2,0,tn,2
b1,56,2,1,k,k,false,1,2,0,rv,3
f,16,0,1,k,b2,true,1,1,0,fp,1
b2,14,2,0,b2,c2,false,0,2,2,fp,2
k,40,2,0,b2,c2,false,0,2,2,tn,2
b2,56,3,1,k,b1,false,0,2,2,tn,4
f,56,1,1,b2,b2,true,1,1,2,fp,2
b2,14,2,0,b2,c2,false,0,1,0,fp,2
k,34,2,0,b2,c2,false,0,2,2,tn,2
k,34,2,0,k,k,false,0,3,2,rv,2
f,16,0,1,k,b2,true,2,1,3,fp,1
b2,16,2,0,b2,c2,false,2,1,0,fp,2
b2,42,3,0,b2,c2,false,2,2,2,tn,3
b1,106,4,0,b2,c2,false,3,2,2,rv,4
f,40,1,1,b2,b2,true,1,2,0,fp,2
k,4,0,0,k,k,false,1,2,0,fp,0
f,16,0,1,k,b2,false,1,2,0,fp,1
b2,14,2,0,b2,c2,false,2,1,0,fp,2
k,36,2,0,b2,c2,false,2,1,0,tn,2
k,36,2,0,k,k,false,3,2,0,rv,2
c,40,1,1,b2,b2,true,2,1,2,fp,2
k,70,1,1,c2,k,true,2,1,2,tn,2
k,70,1,1,k,k,true,2,2,2,rv,2
b2,14,2,0,b2,c2,false,1,1,0,fp,2
b2,111,3,1,b2,b2,false,1,1,0,fp,4
b3,492,4,1,b2,c1,false,1,1,2,tn,5
c,646,1,4,c1,b3,true,1,2,2,rv,5
f,40,1,1,b2,b2,true,0,2,0,fp,2
b2,14,2,0,b2,c2,false,0,1,2,fp,2
c,56,1,1,b2,b2,true,2,2,2,fp,2
b1,98,2,1,c2,k,true,3,2,2,tn,3
k,14,1,0,b2,c2,false,0,2,0,fp,1
f,56,1,1,k,b2,false,0,2,0,fp,2
f,56,1,1,b2,b2,true,1,2,2,fp,2
k,4,0,0,k,k,false,2,2,0,fp,0
f,16,0,1,k,b2,false,2,2,0,fp,1
f,16,0,1,k,b2,true,2,1,0,fp,1
b2,16,2,0,b2,c2,false,1,2,2,fp,2
b2,46,3,0,b2,c2,false,1,3,3,tn,3
b1,120,4,0,b2,c2,false,2,3,3,rv,4
c,40,1,1,b2,b2,true,2,1,2,fp,2
b1,72,2,2,c2,b1,true,3,1,2,tn,4
b2,12,2,0,b2,c2,false,1,1,0,fp,2
b1,30,3,0,b2,c2,false,1,2,0,tn,3
f,16,0,1,k,b2,true,3,1,0,fp,1
b2,14,2,0,b2,c2,false,1,1,0,fp,2
k,36,2,0,b2,c2,false,1,2,2,tn,2
b1,36,3,0,k,k,false,2,3,2,rv,3
c,56,1,1,b2,b2,true,1,1,2,fp,2
f,325,1,2,c2,b3,true,1,2,2,tn,3
k,4,0,0,k,k,false,0,3,3,fp,0
c,16,0,1,k,b2,false,0,3,3,fp,1
k,28,0,1,c2,b2,false,0,3,3,tn,1
f,152,0,2,k,b3,false,0,3,3,tn,2
c,16,0,1,k,b2,true,1,2,0,fp,1
b1,28,1,1,c2,k,true,1,3,2,tn,2
b2,16,2,0,b2,c2,false,3,1,0,fp,2
c,57,2,1,b2,b1,false,3,1,0,fp,3
